Title,Global Version,Release Date,Hours Viewed,Number of Ratings,Rating,Genre,Key Words,Description,Genre_genre
Glass Onion: A Knives Out Mystery,Yes,2022-12-23,142900000,419661.0,7.1,"['Comedy', 'Crime', 'Drama']","sequel,detective,benoit blanc character,twin sister,private island","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Drama
Wrong Side of the Tracks: Season 2 // Entrevías: Temporada 2,No,2023-03-01,140100000,102.0,4.9,['Horror'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Horror
Black Mirror: Season 6,Yes,2023-06-15,139900000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Triptych: Season 1 // Tríada: Temporada 1,Yes,2023-02-22,139300000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Bridgerton: Season 1,Yes,2020-12-25,136600000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
CoComelon: Season 1,No,2020-05-31,136200000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Extraordinary Attorney Woo: Season 1 // 이상한 변호사 우영우: 시즌 1,Yes,2022-06-29,135900000,27.0,9.4,['Short'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Short
The Snow Girl: Season 1 // La chica de nieve: Temporada 1,Yes,2023-01-27,134800000,15.0,5.6,"['Animation', 'Short']","tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Animation
The Snow Girl: Season 1 // La chica de nieve: Temporada 1,Yes,2023-01-27,134800000,15.0,5.6,"['Animation', 'Short']","tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Short
Stranger Things 4,Yes,2022-05-27,133600000,18.0,9.4,"['Drama', 'Fantasy', 'Horror']","tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Drama
Stranger Things 4,Yes,2022-05-27,133600000,18.0,9.4,"['Drama', 'Fantasy', 'Horror']","tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Fantasy
Stranger Things 4,Yes,2022-05-27,133600000,18.0,9.4,"['Drama', 'Fantasy', 'Horror']","tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Horror
The Marked Heart: Season 1 // Pálpito: Temporada 1,Yes,2022-04-20,133500000,120.0,5.9,"['Crime', 'Drama']","british noir,b movie,forgery plates,kidnapping a girl,rape and sexual intercourse innuendo",Villain&apos;s kidnap a man&apos;s daughter in order to get hold of forgery plates which they believe to be in his possession.,Crime
The Marked Heart: Season 1 // Pálpito: Temporada 1,Yes,2022-04-20,133500000,120.0,5.9,"['Crime', 'Drama']","british noir,b movie,forgery plates,kidnapping a girl,rape and sexual intercourse innuendo",Villain&apos;s kidnap a man&apos;s daughter in order to get hold of forgery plates which they believe to be in his possession.,Drama
Bridgerton: Season 2,Yes,2022-03-25,133400000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
Sex/Life: Season 1,Yes,2021-06-25,126400000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
We Have a Ghost,Yes,2023-02-24,124400000,31282.0,6.1,"['Adventure', 'Comedy', 'Drama']","ghost,house,chase,car chase,based on short story","Finding a ghost named Ernest haunting their new home turns Kevin&apos;s family into overnight social media sensations. But when Kevin and Ernest investigate the mystery of Ernest&apos;s past, they become a target of the CIA.",Adventure
We Have a Ghost,Yes,2023-02-24,124400000,31282.0,6.1,"['Adventure', 'Comedy', 'Drama']","ghost,house,chase,car chase,based on short story","Finding a ghost named Ernest haunting their new home turns Kevin&apos;s family into overnight social media sensations. But when Kevin and Ernest investigate the mystery of Ernest&apos;s past, they become a target of the CIA.",Comedy
We Have a Ghost,Yes,2023-02-24,124400000,31282.0,6.1,"['Adventure', 'Comedy', 'Drama']","ghost,house,chase,car chase,based on short story","Finding a ghost named Ernest haunting their new home turns Kevin&apos;s family into overnight social media sensations. But when Kevin and Ernest investigate the mystery of Ernest&apos;s past, they become a target of the CIA.",Drama
You: Season 1,Yes,2018-12-26,123500000,23.0,8.3,['Short'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Short
Business Proposal: Season 1 // 사내맞선: 시즌 1,Yes,2022-02-28,120700000,382.0,7.1,"['Documentary', 'Short']","year 1943,1940s,20th century,actor,war bond","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Documentary
Business Proposal: Season 1 // 사내맞선: 시즌 1,Yes,2022-02-28,120700000,382.0,7.1,"['Documentary', 'Short']","year 1943,1940s,20th century,actor,war bond","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Short
The Pale Blue Eye,Yes,2023-01-06,120500000,118352.0,6.6,"['Crime', 'Horror', 'Mystery']","murder,year 1830,1830s,19th century,winter","A world-weary detective is hired to investigate the murder of a West Point cadet. Stymied by the cadets&apos; code of silence, he enlists one of their own to help unravel the case - a young man the world would come to know as Edgar All...",Crime
The Pale Blue Eye,Yes,2023-01-06,120500000,118352.0,6.6,"['Crime', 'Horror', 'Mystery']","murder,year 1830,1830s,19th century,winter","A world-weary detective is hired to investigate the murder of a West Point cadet. Stymied by the cadets&apos; code of silence, he enlists one of their own to help unravel the case - a young man the world would come to know as Edgar All...",Horror
The Pale Blue Eye,Yes,2023-01-06,120500000,118352.0,6.6,"['Crime', 'Horror', 'Mystery']","murder,year 1830,1830s,19th century,winter","A world-weary detective is hired to investigate the murder of a West Point cadet. Stymied by the cadets&apos; code of silence, he enlists one of their own to help unravel the case - a young man the world would come to know as Edgar All...",Mystery
Crash Landing on You: Season 1 // 사랑의 불시착: 시즌 1,Yes,2019-12-14,120300000,14.0,5.9,['Short'],"sparring partner,balloon,professional wrestling,training camp,tent","Joe Palooka and Strangler Chokeovitch have set up training camps on adjacent beachfront sites. When Joe knocks out the Strangler after a misunderstanding, Chokeovitch&apos;s manager challenges the champ to a professional wrestling bout...",Short
AKA,Yes,2023-04-28,120000000,46265.23757763975,6.6,['Comedy'],"tv special,stand up comedy,stand up comedy special","Celebrate the enduring, powerful character of Special Agent Dana Scully, M.D, the scientific phenomenon that she inspired for young women all over the globe, and the importance of female representation both in front and behind the...",Comedy
